code,name,bs_code,concepts
600622,光大嘉宝,sh.600622,沪自贸区;AMC（化债概念）;小金属;REITs概念;房屋租赁;核电;综合行业
600623,华谊集团,sh.600623,轮胎;破净股;新材料;氟化工;上海国资;长期破净;汽车制造;甲醇概念;锂电池;煤化工
600626,申达股份,sh.600626,沪自贸区;新材料;土地流转;上海国资;汽车零部件;纺织行业;比亚迪概念;汽车电子;特斯拉;蔚来汽车概念
600628,新世界,sh.600628,新零售;上海国资;商业百货;IP概念（谷子经济）;证金汇金;中药;冰雪产业;医药电商
600629,华建集团,sh.600629,特色小镇;年度强势;西部开发;上海国资;装配建筑;低空经济;新型城镇化;券商相关;设计咨询;水利建设;碳中和;雄安新区;玻璃行业;房屋检测;QFII持股;数字经济;长三角一体化
600630,龙头股份,sh.600630,新零售;沪自贸区;上海国资;跨境电商;纺织行业
600633,浙数文化,sh.600633,大数据;网络游戏;区块链;NFT概念;IDC概念（数据中心）;智慧政务;互联医疗;数据交易中心;城市大脑;电子竞技;智慧医疗;网红经济;足球概念;证金汇金;智慧城市;AI应用（智能体）;云计算;阿里概念;手游;AI应用（医药医疗）;数字经济;东数西算;数据要素;传媒娱乐;体育产业;网络直播;数据确权
600635,大众公用,sh.600635,充电桩;参股新三板;H股;节能环保;EDA概念;供水供气;创投;天然气;污水处理;阿里概念;预盈预增
600637,东方明珠,sh.600637,广电系;物联网;网络游戏;腾讯概念;数据交易中心;城市大脑;在线教育;上海国资;电子竞技;超高清;IP概念（谷子经济）;证金汇金;智慧城市;创投;电子支付;影视传媒;MSCI中国;手游;富士康概念;传媒娱乐;长三角一体化
600638,新黄浦,sh.600638,破净股;信托概念;参股基金;沪自贸区;园区开发;期货概念;房地产
600639,浦东金桥,sh.600639,破净股;沪自贸区;上海国资;券商相关;长期破净;创投;园区开发;开发区
600640,国脉文化,sh.600640,AI应用（AIGC）;广电系;云游戏;数字孪生;网络游戏;NFT概念;酒店旅游;元宇宙概念;在线教育;超高清;虚拟数字人;影视动漫;字节跳动概念;IP概念（谷子经济）;彩票;AI应用（游戏传媒）;虚拟现实;空间计算;DeepSeek概念;AI应用（智能体）;5G;在线旅游;阿里概念;手游;数字经济;华为概念;智能眼镜;短剧概念
600641,先导基电,sh.600641,中芯国际概念;太阳能（光伏）;光伏玻璃;TOPCon电池;小金属;半导体设备;OLED;半导体;集成电路;创投;芯片概念;房地产;大基金概念
600642,申能股份,sh.600642,太阳能（光伏）;光伏玻璃;电力行业;海上风电;低市盈率;上海国资;绿色电力;抽水蓄能;风能;证金汇金;储能;甲醇概念;油气勘探;天然气;煤化工;核电
600643,爱建集团,sh.600643,破净股;信托概念;沪自贸区;金融行业;养老产业;EDA概念;券商相关;创投;长三角一体化
600644,乐山电力,sh.600644,太阳能（光伏）;充电桩;光伏玻璃;电力行业;虚拟电厂;西部开发;绿色电力;节能环保;储能;天然气;污水处理;水电概念;QFII持股;预盈预增
600645,中源协和,sh.600645,债转股;细胞治疗;辅助生殖;医疗美容;生物医药;干细胞;基因测序;生物制药;体外诊断;医疗器械;创新药;抗癌治癌;精准医疗
600648,外高桥,sh.600648,自由贸易港;破净股;沪自贸区;上海国资;跨境电商;创投;园区开发;电子商务;开发区;京东概念;长三角一体化
600649,城投控股,sh.600649,破净股;上海国资;券商相关;长期破净;供水供气;创投;预盈预增
600650,锦江在线,sh.600650,自由贸易港;沪自贸区;网约车概念;上海国资;券商相关;冷链物流;无人驾驶;交通运输;共享经济;预制菜
600651,飞乐音响,sh.600651,沪自贸区;上海国资;汽车零部件;仪器仪表;集成电路;智慧城市;芯片概念;汽车电子;LED;特斯拉;核电;小米汽车概念
600653,申华控股,sh.600653,光伏玻璃;汽车制造;职业教育;共享经济
600654,中安科,sh.600654,算力概念;电子信息;国产软件;智慧医疗;传感器;智慧城市;安防;网络安全;东数西算;华为概念;机器人概念
600655,豫园股份,sh.600655,新零售;破净股;培育钻石;沪自贸区;跨境电商;商业百货;长期破净;宠物经济;中药;冰雪产业;电子商务;C2M概念;化妆品;黄金股;蚂蚁金服概念;白酒
600657,信达地产,sh.600657,破净股;AMC（化债概念）;债转股;京津冀;长期破净;证金汇金;房地产
600658,电子城,sh.600658,破净股;参股新三板;北京国资;量子技术;集成电路;创投;互联金融;园区开发;REITs概念;数字经济;数据要素;开发区
600660,福耀玻璃,sh.600660,高派息;价值成长;光伏玻璃;汽车零部件;H股;汽车制造;证金汇金;特种玻璃;比亚迪概念;特斯拉;蔚来汽车概念;小米汽车概念;陆股通活跃;大盘
600661,昂立教育,sh.600661,教育培训;托育概念;在线教育;职业教育
600662,外服控股,sh.600662,智慧政务;统一大市场;智能交通;网约车概念;上海国资;职业教育;DeepSeek概念;AI应用（智能体）;交通运输;共享经济
600663,陆家嘴,sh.600663,沪自贸区;上海国资;券商相关;证金汇金;创投;园区开发;房地产
600664,哈药股份,sh.600664,养老产业;跨境电商;维生素;生物制药;东北振兴;工业大麻;黑龙江自贸区;中药;创新药;医药电商;抗流感
600665,天地源,sh.600665,水利建设;房地产
600666,奥瑞德,sh.600666,算力概念;OLED;半导体;生物制药;DeepSeek概念;黑龙江自贸区;芯片概念;东数西算;RWA概念
600667,太极实业,sh.600667,中芯国际概念;太阳能（光伏）;存储概念;无锡国资;绿色电力;风能;OLED;BIPV概念;半导体;封测概念;集成电路;电子器件;单晶硅;芯片概念;生物安全;江苏国资;长三角一体化
600668,尖峰集团,sh.600668,送转填权;破净股;低市盈率;节能环保;眼科概念;水泥行业;中药;预盈预增;创新药;仿制药;水泥;医药电商
600671,天目药业,sh.600671,摘帽概念;养老产业;生物制药;眼科概念;中药;QFII持股
600673,东阳光,sh.600673,IDC概念（数据中心）;新材料;氟化工;有色铝;养老产业;储能;锂电池;电池箔;人形机器人;磷酸铁锂;液冷概念;超级电容;东数西算;华为概念;大盘;机器人概念
600674,川投能源,sh.600674,太阳能（光伏）;电力行业;绿色电力;证金汇金;水电概念;分拆概念;大盘
600675,中华企业,sh.600675,沪自贸区;土地流转;上海国资;房地产
600676,交运股份,sh.600676,自由贸易港;沪自贸区;快递概念;上海国资;汽车零部件;汽车拆解;汽车制造;冷链物流
600678,四川金顶,sh.600678,充电桩;西部开发;工业互联网;新能源车;氢能源;DeepSeek概念;水泥行业;锂电池;水泥;无人驾驶;机器人概念
600679,上海凤凰,sh.600679,上海国资;中俄贸易概念;跨境电商;单车概念;首发经济;共享经济
600681,百川能源,sh.600681,湖北自贸区;京津冀;具身智能;建筑建材;天然气;机器人概念
600682,南京新百,sh.600682,新零售;破净股;养老产业;细胞治疗;商业百货;生物医药;民营医院;长期破净;干细胞;基因测序;创新药
600683,京投发展,sh.600683,特色小镇;土地流转;北京国资;轨道交通;创投;房屋租赁;房地产
600684,珠江股份,sh.600684,广东国资;家庭医生概念;智慧城市;土壤修复;预盈预增;房地产;体育产业;粤港澳
600685,中船防务,sh.600685,船舶制造;海上风电;航天军工;债转股;海工装备;工业互联网;中字头;风能;H股;中特估;航母产业;预盈预增;大盘
600686,金龙汽车,sh.600686,整车;福建国资;电动物流车;百度概念;福建自贸区;燃料电池;新能源车;汽车制造;世界杯;氢能源;预盈预增;智能汽车;无人驾驶
600688,上海石化,sh.600688,燃料电池;H股;油气改革;碳纤维;中石化系;石油行业;氢能源;碳中和;长三角一体化
600689,上海三毛,sh.600689,沪自贸区;创投;纺织行业;安防
600690,海尔智家,sh.600690,物联网;价值成长;智能家居;低市盈率;工业互联网;工业4.0;透明工厂;H股;节能环保;证金汇金;阿里概念;价值品牌;家用电器;青岛;大盘;无线充电;热泵概念;机器人概念;家电行业
600691,潞化科技,sh.600691,燃料电池;农药化肥;氢能源;甲醇概念;并购重组;山西国资;天然气;煤化工;化肥
600692,亚通股份,sh.600692,光伏玻璃;沪自贸区;土地流转;网约车概念;上海国资;生态农业;QFII持股;预盈预增;交通运输
600693,东百集团,sh.600693,新零售;统一大市场;快递概念;福建自贸区;跨境电商;商业百货;冷链物流;平潭实验区;旅游酒店;免税概念;在线旅游;阿里概念;京东概念
600694,大商股份,sh.600694,送转填权;新零售;破净股;低市盈率;商业百货;长期破净;证金汇金;免税概念
600697,欧亚集团,sh.600697,新零售;破净股;中俄贸易概念;跨境电商;商业百货;冷链物流;旅游酒店;冰雪产业;电子商务;免税概念;QFII持股;在线旅游
600698,湖南天雁,sh.600698,长安汽车概念;铁路基建;航天军工;汽车零部件;高铁;新能源车;汽车制造;国六概念
600699,均胜电子,sh.600699,充电桩;车联网（车路云）;华为鸿蒙;汽车零部件;H股;新能源车;英伟达概念;EDR概念;理想汽车概念;阿里云;汽车制造;电池管理;华为汽车;DeepSeek概念;激光雷达;人形机器人;快充概念;QFII持股;汽车芯片;比亚迪概念;汽车电子;预盈预增;特斯拉;蔚来汽车概念;智能汽车;无人驾驶;华为概念;无线充电;智能座舱;机器人概念
600702,舍得酒业,sh.600702,新零售;C2M概念;白酒
600703,三安光电,sh.600703,太阳能（光伏）;IDC概念（数据中心）;商业航天（航天航空）;氮化镓;MLED;植物照明;半导体;华为汽车;集成电路;激光雷达;5G;电子器件;苹果产业链;快充概念;光通信;汽车芯片;比亚迪概念;芯片概念;第三代半导体;LED;砷化镓;碳化硅;荣耀概念;智能眼镜;大盘;大基金概念
600704,物产中大,sh.600704,民爆;区块链;破净股;统一大市场;债转股;低市盈率;快递概念;养老产业;辅助生殖;跨境电商;医疗美容;小金属;民营医院;汽车拆解;长期破净;储能;DeepSeek概念;汽车金融;期货概念;物资外贸;分拆概念;阿里概念;小米汽车概念;浙江国资;长三角一体化;机器人概念;大豆
600706,曲江文旅,sh.600706,酒店旅游;元宇宙概念;户外露营;职业教育;旅游酒店;在线旅游;数字经济;体育产业
600707,彩虹股份,sh.600707,新材料;OLED;电子器件;玻璃基板
600708,光明地产,sh.600708,特色小镇;自由贸易港;破净股;沪自贸区;土地流转;快递概念;上海国资;养老产业;冷链物流;交通运输
600710,苏美达,sh.600710,光伏玻璃;IDC概念（数据中心）;航天军工;低市盈率;工业互联网;节能环保;新能源车;BIPV概念;机械行业;储能;固废处理;碳中和;国机集团;土壤修复;污水处理;数字能源;发电机概念;社保重仓;IDC电源;预盈预增;华为概念;机器人概念;稀土永磁
600711,盛屯矿业,sh.600711,摘帽概念;年度强势;有色锌;小金属;锂电池;钴镍;黄金股;有色铜
600712,南宁百货,sh.600712,新零售;跨境电商;商业百货;生物医药;职业教育;电子商务;免税概念;广西国资;乡村振兴;农村电商
600713,南京医药,sh.600713,破净股;商业百货;医疗美容;冷链物流;医药电商;江苏国资
600714,金瑞矿业,sh.600714,煤炭行业;小金属;稀缺资源;历史新高;玻璃基板
600715,文投控股,sh.600715,网络游戏;摘帽概念;影视动漫;汽车制造;AI应用（游戏传媒）;影视传媒;手游
600716,凤凰股份,sh.600716,破净股;养老产业;券商相关;长期破净;房地产;江苏国资
600717,天津港,sh.600717,自由贸易港;破净股;统一大市场;RCEP概念;京津冀;长期破净;证金汇金;港口运输;天津国资;雄安新区;交通运输
600718,东软集团,sh.600718,操作系统;物联网;车联网（车路云）;区块链;智慧政务;电子信息;国产软件;互联医疗;家庭医生概念;DRG概念;端侧AI;工业互联网;百度概念;养老产业;汽车零部件;智慧医疗;边缘计算;新能源车;IPV6;华为昇思;信息安全;DeepSeek概念;智慧城市;创投;AI应用（智能体）;云计算;网络安全;医疗器械;阿里概念;AI应用（医药医疗）;汽车电子;数字经济;智能汽车;华为鲲鹏;无人驾驶;数据要素;智能座舱;共享经济;信创概念;机器人概念
600719,大连热电,sh.600719,供水供气;东北振兴;锂电池
600720,中交设计,sh.600720,车联网（车路云）;西部开发;中字头;低空经济;中特估;新型城镇化;设计咨询;DeepSeek概念;水泥行业;污水处理;数字经济;水泥;乡村振兴
600721,百花医药,sh.600721,多肽药;新疆振兴;煤炭行业;生物医药;创新药;CRO概念
600722,金牛化工,sh.600722,化工行业;京津冀;风能;甲醇概念;煤化工
600724,宁波富达,sh.600724,西部开发;舟山自贸区;水泥;房地产;浙江国资
600725,云维股份,sh.600725,煤炭行业;并购重组;煤化工
600726,华电能源,sh.600726,电力行业;清洁能源;黑龙江自贸区;数字能源
600727,鲁北化工,sh.600727,新材料;钛白粉;碳纤维;农药化肥;水泥;化肥;磷化工
600728,佳都科技,sh.600728,数字孪生;大数据;算力概念;电子信息;国产软件;智能交通;铁路基建;工业互联网;城市大脑;元宇宙概念;毫米波雷达;超高清;轨道交通;人脸识别;机器视觉;华为昇思;生物识别;空间计算;DeepSeek概念;3D建模;ChatGPT概念;智慧城市;AI应用（智能体）;电子支付;云计算;安防;移动支付;阿里概念;数字经济;华为昇腾;华为鲲鹏;WIFI概念;华为概念;数据要素;蚂蚁金服概念;信创概念;无人零售
600729,重庆百货,sh.600729,新零售;低市盈率;跨境电商;商业百货;证金汇金;金融科技;小米汽车概念
600730,中国高科,sh.600730,教育培训;在线教育;高校系;中字头;职业教育;DeepSeek概念;创投;园区开发;信创概念;综合行业
